"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","API endpoints do not expose server version headers @api @security","webkit","Mon Mar 02 12:20:58 UTC 2026","passed","Mon Mar 02 12:20:58 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","394","button text reflects video count @smoke @ui","chromium","Mon Mar 02 12:21:30 UTC 2026","passed","Mon Mar 02 12:21:30 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","43","whitespace-only prompt returns 400 @api","firefox","Mon Mar 02 12:20:56 UTC 2026","passed","Mon Mar 02 12:20:56 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1520","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","webkit","Mon Mar 02 12:20:44 UTC 2026","passed","Mon Mar 02 12:20:45 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","743","HQ mode label and toggle visible @smoke @ui","firefox","Mon Mar 02 12:22:06 UTC 2026","passed","Mon Mar 02 12:22:06 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","851","XSS script tag is accepted without server error @api @security","firefox","Mon Mar 02 12:20:54 UTC 2026","passed","Mon Mar 02 12:20:55 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1166","XSS img tag is accepted without server error @api @security","mobile-chrome","Mon Mar 02 12:20:53 UTC 2026","passed","Mon Mar 02 12:20:54 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1201","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","firefox","Mon Mar 02 12:20:43 UTC 2026","passed","Mon Mar 02 12:20:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","901","duration dropdown has 4s, 8s (default), 12s @smoke @ui","mobile-chrome","Mon Mar 02 12:21:10 UTC 2026","passed","Mon Mar 02 12:21:11 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1950","SQL injection string is accepted without server error @api @security","chromium","Mon Mar 02 12:20:33 UTC 2026","passed","Mon Mar 02 12:20:35 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","2927","studio handles video-status polling timeout @ui @regression","webkit","Mon Mar 02 12:20:49 UTC 2026","passed","Mon Mar 02 12:20:52 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","2153","Your Videos tab shows empty state for fresh browser @ui","firefox","Mon Mar 02 12:21:13 UTC 2026","passed","Mon Mar 02 12:21:15 UTC 2026","History Page — Fresh Session","ui/history.spec.ts","",""
"","28881","malformed headings still parse or fail gracefully @ui","firefox","Mon Mar 02 12:22:08 UTC 2026","passed","Mon Mar 02 12:22:37 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","5171","navigate Studio → Stock Footage → History @smoke @ui","webkit","Mon Mar 02 12:21:11 UTC 2026","passed","Mon Mar 02 12:21:16 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","1580","navigate Studio → Stock Footage → History @smoke @ui","chromium","Mon Mar 02 12:20:42 UTC 2026","passed","Mon Mar 02 12:20:44 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","1552","XSS img tag is accepted without server error @api @security","firefox","Mon Mar 02 12:20:53 UTC 2026","passed","Mon Mar 02 12:20:55 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","2480","stock footage page layout @visual","chromium","Mon Mar 02 12:20:51 UTC 2026","failed","Mon Mar 02 12:20:53 UTC 2026","Visual Regression — Page Snapshots","visual/page-snapshots.spec.ts","",""
"","752","two-scene script extracts multiple shots with editable prompts @ui","mobile-chrome","Mon Mar 02 12:21:09 UTC 2026","skipped","Mon Mar 02 12:21:09 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","31","response includes X-Content-Type-Options: nosniff @api @security","firefox","Mon Mar 02 12:20:58 UTC 2026","passed","Mon Mar 02 12:20:58 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","22772","shot headings show correct numbering @ui","webkit","Mon Mar 02 12:22:24 UTC 2026","passed","Mon Mar 02 12:22:47 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","509","homepage loads with title and heading @smoke @ui","mobile-chrome","Mon Mar 02 12:21:05 UTC 2026","passed","Mon Mar 02 12:21:05 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","1626","innocent short prompts should not be flagged by moderation @api @regression","mobile-chrome","Mon Mar 02 12:20:52 UTC 2026","passed","Mon Mar 02 12:20:53 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","40","response includes Content-Security-Policy header @api @security","mobile-chrome","Mon Mar 02 12:20:55 UTC 2026","passed","Mon Mar 02 12:20:55 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1080","video-status should return sanitized error for invalid taskId @api @regression","chromium","Mon Mar 02 12:20:31 UTC 2026","passed","Mon Mar 02 12:20:32 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","4968","History page should have no a11y violations @a11y @regression","mobile-chrome","Mon Mar 02 12:20:44 UTC 2026","passed","Mon Mar 02 12:20:49 UTC 2026","Accessibility — WCAG 2.1 AA Scans","a11y/page-scans.spec.ts","",""
"","624","XSS script tag is accepted without server error @api @security","webkit","Mon Mar 02 12:20:53 UTC 2026","passed","Mon Mar 02 12:20:53 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1212","emoji prompt is accepted @api","chromium","Mon Mar 02 12:20:35 UTC 2026","passed","Mon Mar 02 12:20:37 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","902","Your Videos tab shows videos for current cookie @smoke @ui","mobile-chrome","Mon Mar 02 12:20:57 UTC 2026","passed","Mon Mar 02 12:20:58 UTC 2026","History Page","ui/history.spec.ts","",""
"","856","failed videos show error message @ui","mobile-chrome","Mon Mar 02 12:20:58 UTC 2026","skipped","Mon Mar 02 12:20:59 UTC 2026","History Page","ui/history.spec.ts","",""
"","16880","text without scene headings still parses @ui","chromium","Mon Mar 02 12:20:46 UTC 2026","passed","Mon Mar 02 12:21:02 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","328","GET /api/video-history with filter=mine returns cookie-filtered videos @api","firefox","Mon Mar 02 12:20:45 UTC 2026","passed","Mon Mar 02 12:20:46 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","1011","unicode prompt is accepted @api","chromium","Mon Mar 02 12:20:35 UTC 2026","passed","Mon Mar 02 12:20:36 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1299","logo returns to Studio from any page @smoke @ui","chromium","Mon Mar 02 12:20:43 UTC 2026","passed","Mon Mar 02 12:20:44 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","82","POST /api/generate-video with empty prompt returns 400 @api @smoke","webkit","Mon Mar 02 12:20:45 UTC 2026","passed","Mon Mar 02 12:20:45 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","22572","start over button resets to input state @ui","webkit","Mon Mar 02 12:22:46 UTC 2026","passed","Mon Mar 02 12:23:08 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","1299","video cards display status badges @ui","mobile-chrome","Mon Mar 02 12:20:59 UTC 2026","passed","Mon Mar 02 12:21:01 UTC 2026","History Page","ui/history.spec.ts","",""
"","3621","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","chromium","Mon Mar 02 12:20:26 UTC 2026","passed","Mon Mar 02 12:20:30 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","109","POST /api/generate-video with empty prompt returns 400 @api @smoke","firefox","Mon Mar 02 12:20:44 UTC 2026","passed","Mon Mar 02 12:20:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","18130","dialogue-heavy script extracts shots @ui","firefox","Mon Mar 02 12:21:28 UTC 2026","passed","Mon Mar 02 12:21:46 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","2405","empty script keeps parse button disabled @ui","webkit","Mon Mar 02 12:21:16 UTC 2026","passed","Mon Mar 02 12:21:18 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","478","generate button enables on input, disables on clear @smoke @ui","chromium","Mon Mar 02 12:21:29 UTC 2026","passed","Mon Mar 02 12:21:30 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1014","all 3 nav links visible on every page @smoke @ui","chromium","Mon Mar 02 12:20:44 UTC 2026","passed","Mon Mar 02 12:20:45 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","1554","Stock Footage page should have no a11y violations @a11y @regression","mobile-chrome","Mon Mar 02 12:20:42 UTC 2026","passed","Mon Mar 02 12:20:44 UTC 2026","Accessibility — WCAG 2.1 AA Scans","a11y/page-scans.spec.ts","",""
"","993","video history should have valid aspect_ratio values @api @regression","firefox","Mon Mar 02 12:20:46 UTC 2026","passed","Mon Mar 02 12:20:47 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","1893","generate button enables on input, disables on clear @smoke @ui","webkit","Mon Mar 02 12:22:49 UTC 2026","passed","Mon Mar 02 12:22:51 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","3037","page loads with Video History heading @smoke @ui","webkit","Mon Mar 02 12:20:58 UTC 2026","passed","Mon Mar 02 12:21:01 UTC 2026","History Page","ui/history.spec.ts","",""
"","395","video-status should return sanitized error for invalid taskId @api @regression","webkit","Mon Mar 02 12:20:48 UTC 2026","passed","Mon Mar 02 12:20:48 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","1410","path traversal in prompt does not cause server error @api @security","chromium","Mon Mar 02 12:21:07 UTC 2026","passed","Mon Mar 02 12:21:08 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","791","malformed headings still parse or fail gracefully @ui","mobile-chrome","Mon Mar 02 12:21:08 UTC 2026","skipped","Mon Mar 02 12:21:08 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","2731","Load More button appears and loads additional videos @ui","firefox","Mon Mar 02 12:21:10 UTC 2026","passed","Mon Mar 02 12:21:13 UTC 2026","History Page","ui/history.spec.ts","",""
