"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18794","failed videos show error message @ui","webkit","Mon Mar 02 13:16:58 UTC 2026","passed","Mon Mar 02 13:17:17 UTC 2026","History Page","ui/history.spec.ts","",""
"","746","generate-video with invalid aspect_ratio returns error @api","firefox","Mon Mar 02 13:16:44 UTC 2026","passed","Mon Mar 02 13:16:45 UTC 2026","Negative Paths — API Contract Edge Cases","api/negative-paths.spec.ts","",""
"","601","unicode prompt is accepted @api","firefox","Mon Mar 02 13:16:47 UTC 2026","passed","Mon Mar 02 13:16:48 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","366","video-status should return sanitized error for invalid taskId @api @regression","firefox","Mon Mar 02 13:16:43 UTC 2026","passed","Mon Mar 02 13:16:43 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","881","Your Videos tab shows videos for current cookie @smoke @ui","mobile-chrome","Mon Mar 02 13:17:04 UTC 2026","passed","Mon Mar 02 13:17:04 UTC 2026","History Page","ui/history.spec.ts","",""
"","819","empty script keeps parse button disabled @ui","chromium","Mon Mar 02 13:17:06 UTC 2026","passed","Mon Mar 02 13:17:07 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","876","whitespace-only script keeps parse button disabled @ui","chromium","Mon Mar 02 13:17:07 UTC 2026","passed","Mon Mar 02 13:17:08 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","6826","history Load More button reachable at mobile width @ui @regression","mobile-chrome","Mon Mar 02 13:17:07 UTC 2026","passed","Mon Mar 02 13:17:14 UTC 2026","Mobile Viewport — Responsive Layout","ui/mobile.spec.ts","",""
"","5849","studio generation form accessible at mobile width @ui @regression","mobile-chrome","Mon Mar 02 13:17:06 UTC 2026","passed","Mon Mar 02 13:17:12 UTC 2026","Mobile Viewport — Responsive Layout","ui/mobile.spec.ts","",""
"","940","aspect ratio dropdown: Landscape (default), Portrait @smoke @ui","mobile-chrome","Mon Mar 02 13:17:18 UTC 2026","passed","Mon Mar 02 13:17:19 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","851","HQ warning should be hidden when toggle is off after reload @ui @regression","mobile-chrome","Mon Mar 02 13:17:18 UTC 2026","skipped","Mon Mar 02 13:17:19 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1248","GET /api/video-status without taskId returns 400 @api @smoke","webkit","Mon Mar 02 13:16:42 UTC 2026","passed","Mon Mar 02 13:16:44 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","23","whitespace-only prompt returns 400 @api","firefox","Mon Mar 02 13:16:47 UTC 2026","passed","Mon Mar 02 13:16:47 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","2074","previz_user_id cookie has HttpOnly flag @security","firefox","Mon Mar 02 13:16:49 UTC 2026","passed","Mon Mar 02 13:16:51 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","12472","two-scene script extracts multiple shots with editable prompts @ui","firefox","Mon Mar 02 13:17:27 UTC 2026","passed","Mon Mar 02 13:17:40 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","750","emoji prompt is accepted @api","mobile-chrome","Mon Mar 02 13:17:01 UTC 2026","passed","Mon Mar 02 13:17:02 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","673","video count spinner defaults to 3 with min=1 max=5 @smoke @ui","firefox","Mon Mar 02 13:18:06 UTC 2026","passed","Mon Mar 02 13:18:06 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","761","generation trigger transitions to rendering state @smoke @ui @regression","mobile-chrome","Mon Mar 02 13:17:18 UTC 2026","skipped","Mon Mar 02 13:17:19 UTC 2026","Studio Generation (mocked)","ui/studio.spec.ts","",""
"","2936","History page should have no a11y violations @a11y @regression","chromium","Mon Mar 02 13:16:51 UTC 2026","passed","Mon Mar 02 13:16:54 UTC 2026","Accessibility — WCAG 2.1 AA Scans","a11y/page-scans.spec.ts","",""
"","830","dialogue-heavy script extracts shots @ui","mobile-chrome","Mon Mar 02 13:17:14 UTC 2026","skipped","Mon Mar 02 13:17:15 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","22828","script parsing shows loading then parsed shots @smoke @ui","webkit","Mon Mar 02 13:17:54 UTC 2026","passed","Mon Mar 02 13:18:17 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","416","GET /api/video-history with filter=mine returns cookie-filtered videos @api","mobile-chrome","Mon Mar 02 13:16:56 UTC 2026","passed","Mon Mar 02 13:16:57 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","969","button text reflects video count @smoke @ui","mobile-chrome","Mon Mar 02 13:17:17 UTC 2026","passed","Mon Mar 02 13:17:18 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","1253","SQL injection string is accepted without server error @api @security","mobile-chrome","Mon Mar 02 13:16:59 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1335","previz_user_id cookie has SameSite attribute @security","mobile-chrome","Mon Mar 02 13:17:03 UTC 2026","passed","Mon Mar 02 13:17:04 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","92","whitespace-only prompt returns 400 @api","mobile-chrome","Mon Mar 02 13:17:01 UTC 2026","passed","Mon Mar 02 13:17:01 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","3215","XSS script tag is accepted without server error @api @security","webkit","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","1409","previz_user_id cookie has Secure flag @security","chromium","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:02 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","5873","nav links are clickable at mobile width @ui @regression","mobile-chrome","Mon Mar 02 13:17:06 UTC 2026","passed","Mon Mar 02 13:17:12 UTC 2026","Mobile Viewport — Responsive Layout","ui/mobile.spec.ts","",""
"","1332","innocent short prompts should not be flagged by moderation @api @regression","chromium","Mon Mar 02 13:16:54 UTC 2026","passed","Mon Mar 02 13:16:55 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","1378","generate-video should include rate limiting headers @api @regression","mobile-chrome","Mon Mar 02 13:16:57 UTC 2026","passed","Mon Mar 02 13:16:59 UTC 2026","Generation Pipeline — Data Integrity","api/generation-pipeline.spec.ts","",""
"","2190","Load More button appears and loads additional videos @ui","chromium","Mon Mar 02 13:17:04 UTC 2026","passed","Mon Mar 02 13:17:06 UTC 2026","History Page","ui/history.spec.ts","",""
"","77","studio handles generate-video 500 gracefully @ui @regression","chromium","Mon Mar 02 13:16:54 UTC 2026","skipped","Mon Mar 02 13:16:54 UTC 2026","Negative Paths — API Down & Error States","api/negative-paths.spec.ts","",""
"","819","single word input parses without crash @ui","mobile-chrome","Mon Mar 02 13:17:14 UTC 2026","skipped","Mon Mar 02 13:17:14 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","13571","HQ warning should be hidden when toggle is off after reload @ui @regression","webkit","Mon Mar 02 13:16:46 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","3518","logo returns to Studio from any page @smoke @ui","webkit","Mon Mar 02 13:17:04 UTC 2026","passed","Mon Mar 02 13:17:07 UTC 2026","Navigation","ui/navigation.spec.ts","",""
"","1749","XSS img tag is accepted without server error @api @security","webkit","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:52 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","274","API endpoints do not expose server version headers @api @security","firefox","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:50 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1079","POST /api/generate-video with valid payload returns 200 + taskId @api @smoke @regression","mobile-chrome","Mon Mar 02 13:16:54 UTC 2026","passed","Mon Mar 02 13:16:55 UTC 2026","Generation Pipeline API","api/generation-pipeline.spec.ts","",""
"","106","whitespace-only prompt returns 400 @api","chromium","Mon Mar 02 13:16:58 UTC 2026","passed","Mon Mar 02 13:16:59 UTC 2026","Prompt Edge Cases — Security & Encoding","api/prompt-edge-cases.spec.ts","",""
"","6098","HQ warning should be hidden when toggle is off after reload @ui @regression","firefox","Mon Mar 02 13:18:08 UTC 2026","passed","Mon Mar 02 13:18:14 UTC 2026","Studio Page","ui/studio.spec.ts","",""
"","15","response includes Strict-Transport-Security @api @security","webkit","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:53 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1906","previz_user_id cookie has HttpOnly flag @security","webkit","Mon Mar 02 13:16:53 UTC 2026","passed","Mon Mar 02 13:16:55 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","1012","Your Videos tab shows empty state for fresh browser @ui","mobile-chrome","Mon Mar 02 13:17:06 UTC 2026","passed","Mon Mar 02 13:17:07 UTC 2026","History Page — Fresh Session","ui/history.spec.ts","",""
"","1268","page loads with Video History heading @smoke @ui","firefox","Mon Mar 02 13:16:50 UTC 2026","passed","Mon Mar 02 13:16:51 UTC 2026","History Page","ui/history.spec.ts","",""
"","44","response includes X-Content-Type-Options: nosniff @api @security","chromium","Mon Mar 02 13:17:00 UTC 2026","passed","Mon Mar 02 13:17:00 UTC 2026","Security Headers Audit","api/security-headers.spec.ts","",""
"","10436","script parsing shows loading then parsed shots @smoke @ui","chromium","Mon Mar 02 13:17:27 UTC 2026","passed","Mon Mar 02 13:17:37 UTC 2026","Stock Footage — Script Parsing","ui/stock-footage.spec.ts","",""
"","10601","single word input parses without crash @ui","webkit","Mon Mar 02 13:17:11 UTC 2026","passed","Mon Mar 02 13:17:21 UTC 2026","Stock Footage — Script Parsing Edge Cases","ui/stock-footage-edge.spec.ts","",""
"","1202","unknown route returns 404 @smoke @ui","firefox","Mon Mar 02 13:16:57 UTC 2026","passed","Mon Mar 02 13:16:58 UTC 2026","Navigation","ui/navigation.spec.ts","",""
